"","numSampled","Sample","Shannon","Invsimpson","Simpson","Pielou"
"1",19875,"215",3.07184097764963,8.57685871795278,0.883407196867212,0.00657781793929256
"2",22248,"263",3.01500392606513,6.07695650905611,0.835443943278224,0.00502500654344188
"3",23039,"201",3.75934838184605,12.5595758736462,0.920379476977538,0.00475265282155
"4",23039,"202",3.71606375253818,11.9321536916626,0.916192832757532,0.00518279463394446
"5",24621,"213",3.07499960770618,8.10077438308889,0.876555011569315,0.00612549722650633
"6",25412,"207",3.61497269232371,11.6571058876919,0.914215414217362,0.00468868053479081
"7",26203,"105",4.03786697892672,22.5849345177325,0.955722696507495,0.00584351227051624
"8",26203,"319",4.33417829679514,35.6339692962231,0.971936890002709,0.00541095917202888
"9",26994,"220",2.56378275734823,4.27122221007304,0.765874976571893,0.0050171873920709
"10",26994,"464",3.58716216798682,13.3292072345568,0.924976783509867,0.00654591636493944
"11",26994,"493",3.59774516946758,14.1614227514752,0.929385626179698,0.00550113940285563
"12",27785,"5",3.59924429633141,14.1553210330331,0.92935518751808,0.00617366088564565
"13",27785,"109",3.99702670826693,20.0861471513325,0.950214444190524,0.00593030668882333
"14",27785,"209",3.04691361454912,7.21489553826701,0.861397854661081,0.0051037078970672
"15",27785,"211",3.20148976857927,9.96188930610774,0.89961743507962,0.00538971341511661
"16",27785,"224",2.40737625231135,4.96116327313089,0.798434370137365,0.00620457796987461
"17",27785,"486",3.53649902004319,14.5817331568505,0.931421046507753,0.00609741210352274
"18",28576,"4",3.67265795306358,15.3689203256543,0.934933620657089,0.0060805595249397
"19",28576,"212",2.79503626739292,5.98915953231401,0.833031664191848,0.00488642704089671
"20",29367,"125",3.30836342054511,8.26512925852749,0.879009756687319,0.00554164727059483
"21",29367,"277",2.93911535796622,5.28941050032581,0.810943015306072,0.00638938121297004
"22",29367,"307",4.34602636887619,29.4976859887266,0.966099035687675,0.00461361610284097
"23",29367,"361",2.43052401287463,4.16425392070625,0.759860945311807,0.00660468481759411
"24",30158,"13",3.58512435014174,12.4872243691954,0.919918152310381,0.00533500647342521
"25",30158,"16",3.89338690215067,18.3608693189267,0.9455363478368,0.00551471232599244
"26",30158,"197",3.97059529080358,18.445002575391,0.945784773088935,0.00437290230264711
"27",30158,"267",1.62957757966139,2.1255168950772,0.529526204982868,0.00419994221562214
"28",30158,"274",3.32102688845425,7.17838620940325,0.860692923056987,0.00571605316429303
"29",30158,"456",3.9429211459835,21.8213143773246,0.954173246271584,0.00667160938406684
"30",30158,"514",3.65269802930526,14.1133642541827,0.929145171768408,0.00605754233715631
"31",30158,"523",2.71271728165014,4.48374692760252,0.77697224750936,0.00572303223976824
"32",30949,"14",3.12969529287161,8.17806407643743,0.877721672188753,0.00534077695029285
"33",30949,"97",4.28757533017544,31.0157406144852,0.967758306582788,0.00503827888387243
"34",30949,"169",1.4693104110522,1.73481838758183,0.42357078576167,0.00472447077508746
"35",30949,"199",3.8166414316826,16.4992060373579,0.939391022953724,0.0045113964913506
"36",30949,"200",3.92002916566985,15.9133305675859,0.937159603657269,0.00431721273752186
"37",30949,"308",3.31135066754121,7.33122493904446,0.863597146682238,0.00472375273543682
"38",30949,"314",4.08131504537462,26.4888308735504,0.962248239464637,0.00487030435008905
"39",30949,"386",3.26019490105981,7.8747369817383,0.873011631713031,0.00611668836971822
"40",30949,"410",3.67155540609657,14.8576667933915,0.932694681210324,0.00531339422011081
"41",30949,"412",3.92260603120533,20.2411939059472,0.950595799603195,0.00602550849647516
"42",30949,"414",3.69347846530605,13.1947865224867,0.924212491176285,0.00573521500823921
"43",30949,"459",2.0595565059472,3.41269284936726,0.706976266503032,0.0103495301806392
"44",30949,"466",3.86925057161953,16.593172509033,0.939734249164491,0.00536650564718381
"45",30949,"488",3.43329576066082,10.7725681331273,0.907171624477839,0.00544103924034995
"46",30949,"520",3.45893109014233,12.7878733403755,0.921800914555302,0.00613285654280554
"47",30949,"528",3.80874655547389,17.7310987011845,0.943601915659451,0.00585961008534445
"48",31740,"8",3.49439620849892,12.3601943154823,0.91909512306393,0.00587293480419987
"49",31740,"64",2.04760758934131,3.54297212738527,0.71775109595965,0.00570364231014292
"50",31740,"171",2.52445614135813,4.22368336252936,0.763239827854627,0.00577678750882867
"51",31740,"176",2.91467041349066,6.53269649522848,0.846923854379213,0.00577162458116962
"52",31740,"275",3.93093203639123,19.988559571478,0.949971382558905,0.0053049015335914
"53",31740,"295",4.05260148571205,18.4256949793716,0.945727962982154,0.00416505805314702
"54",31740,"355",2.72545018507807,5.63477206813625,0.822530532218891,0.00602975704663291
"55",31740,"384",4.30027865717588,31.2124002967111,0.96796145152267,0.00521878477812607
"56",31740,"452",3.87621165286117,20.4901473444081,0.951196056173168,0.00627218714055205
"57",31740,"468",3.91050813032625,17.9201753304326,0.944196974551819,0.0053642086835751
"58",31740,"471",3.52307186315083,13.0026964948664,0.923092875358984,0.00614846747495782
"59",31740,"472",3.12094971261377,8.35083307432147,0.880251468194836,0.00654287151491356
"60",32531,"3",3.78339851211245,16.9767009222689,0.941095740298501,0.00550713029419571
"61",32531,"15",3.67100931177804,14.3154248097254,0.930145279424706,0.00467644498315674
"62",32531,"69",1.61267098869959,2.82194247024854,0.645634164926146,0.00617881604865744
"63",32531,"117",3.36288910464965,11.7300531777667,0.91474889458341,0.00612548106493562
"64",32531,"118",3.2566167369271,7.45031318687094,0.86577745459584,0.00540069110601509
"65",32531,"161",3.43486981080064,12.964485404427,0.922866201873425,0.00633739817490892
"66",32531,"206",3.48936872111917,8.63378043961347,0.884175882512392,0.00407636532841025
"67",32531,"258",3.05486403618071,5.49739466902627,0.81809565072083,0.00434546804577626
"68",32531,"296",4.05225163894653,17.2946892483337,0.942178781842157,0.00401213033559062
"69",32531,"370",4.19189913245655,24.2076068177566,0.95869067076608,0.00448331458016743
"70",32531,"458",3.8044472969783,21.3024246071108,0.953056986777637,0.00647014846424881
"71",32531,"487",3.48589494289343,11.7472561537571,0.914873738436344,0.00530577616878757
"72",32531,"489",3.61213292105339,15.0814967995573,0.933693584046024,0.00609128654477807
"73",32531,"490",3.55764290388775,13.3848951601923,0.925288917990626,0.00549018966649343
"74",32531,"492",3.55630713469689,13.874598270393,0.927925841129837,0.00573597924951112
"75",32531,"494",3.7031933550052,15.9202058521899,0.93718674184967,0.00536694689131189
"76",32531,"518",3.85684436061419,19.9284500061437,0.949820482792605,0.00644957250938829
"77",32531,"519",3.61505142190434,15.0074772626145,0.933366549054109,0.00567511997159237
"78",33322,"6",3.55706399788968,13.4410530013348,0.925601067126162,0.0053813373644322
"79",33322,"73",1.7534598815453,2.75574664482769,0.637121938666998,0.00512707567703303
"80",33322,"76",1.35047884240767,1.99248248559707,0.498113530618897,0.00475520719157631
"81",33322,"79",1.75025594393009,2.87183924006528,0.651791093996867,0.0062509140854646
"82",33322,"103",4.00081924829995,22.4143577281286,0.955385739260105,0.00585771485841867
"83",33322,"107",3.89615345900245,21.0982969057763,0.9526028093895,0.00603119730495735
"84",33322,"111",3.8853050405622,22.803443802465,0.956146974612146,0.00794540908090428
"85",33322,"116",3.58007665631625,13.8978767192112,0.928046562780508,0.00582126285579878
"86",33322,"128",3.11719849390011,7.22131767590668,0.861521117768241,0.0060764103194934
"87",33322,"173",2.39449271974674,3.85694914747914,0.740727719821354,0.0051828846747765
"88",33322,"183",3.05292257750663,4.76913712188423,0.790318463394294,0.00588231710502241
"89",33322,"297",3.91758735427418,15.0949425220539,0.933752646057513,0.00389809686992456
"90",33322,"301",4.19955095587036,21.8312786129161,0.954194162525672,0.00369353646074789
"91",33322,"318",4.00925476012502,21.2856812309044,0.953020061272546,0.00501784075109514
"92",33322,"357",2.86164464671457,6.49725546122729,0.846088859216395,0.00598670428182965
"93",33322,"376",3.99520108156852,20.2494384678091,0.950615914530681,0.00462943346647569
"94",33322,"377",2.99908551807594,7.66862549485466,0.869598534878127,0.00596239665621458
"95",33322,"379",3.3735597918918,11.2068316035495,0.910768713640412,0.0057569279725116
"96",33322,"381",3.68774639706089,13.589185132329,0.926412070314579,0.00547956374006076
"97",33322,"387",3.13646988692567,7.34528902689493,0.863858318394487,0.00563100518299042
"98",33322,"391",3.54439622392139,10.9022258709306,0.90827561161924,0.00582959905250228
"99",33322,"393",3.17503278646468,6.16754239932485,0.837860863330349,0.00553141600429386
"100",33322,"404",3.5001156094755,11.3968092792452,0.912256143320648,0.00491589270993749
"101",33322,"415",3.84330409938198,15.347598046509,0.9348432245248,0.00493363812500896
"102",33322,"450",3.95277391700091,22.2145075566952,0.954984372377023,0.00629422598248552
"103",33322,"460",1.16317756443427,1.63135946533468,0.38701431459507,0.0069651351163729
"104",33322,"475",1.6649633424287,2.28537456966752,0.562434966559779,0.00465073559337627
"105",33322,"477",1.75610840429176,2.21255177794996,0.54803317600705,0.0050901692878022
"106",33322,"491",3.7676313501505,17.8492000686476,0.943975080331106,0.00511906433444362
"107",33322,"517",3.72176735932813,15.0745528297004,0.933663040536117,0.00563051037719838
"108",34113,"100",4.18317059969375,26.7611860723059,0.962632448453589,0.00479721399047449
"109",34113,"180",3.26299200364816,5.90886366691388,0.830762722518137,0.00586869065404346
"110",34113,"189",3.53998887384951,9.09020588565008,0.889991490558139,0.005756079469674
"111",34113,"196",3.8178731038237,13.9429208639574,0.928279016301024,0.00378007238002346
"112",34113,"273",2.93118896774517,6.25516535137703,0.840132123800715,0.00513343076662902
"113",34113,"294",4.05787299615082,18.8251761522582,0.946879647132543,0.00416619404122261
"114",34113,"299",4.16467833930971,18.8064457595113,0.946826741597664,0.00362145942548671
"115",34113,"320",4.04341042217762,22.7978340763269,0.956136183961511,0.00449767566426877
"116",34113,"396",3.46338608706229,12.0119295606604,0.916749428561832,0.00691294628156145
"117",34113,"469",3.23450304925199,9.8845971480348,0.898832498176335,0.00609134284228248
"118",34113,"470",3.04722280023976,8.41297676748967,0.881136008378829,0.00571711594791701
"119",34113,"496",3.47938624303417,12.3219742070514,0.918844173571818,0.00548799091961226
"120",34113,"516",3.66897007968941,13.5033416424892,0.925944256875392,0.00551724824013446
"121",34113,"522",3.54992397854942,12.769338169521,0.921687405664697,0.00581954750581873
"122",34904,"65",1.80079765903185,3.11161681582365,0.678623667633286,0.00544047631127446
"123",34904,"98",3.97484264323244,20.2009811631935,0.950497453964166,0.00531396075298454
"124",34904,"113",3.22433651634673,7.91588212777468,0.873671691435213,0.00548356550399103
"125",34904,"127",2.60851778107711,4.35866846082874,0.77057213481893,0.00483058848347612
"126",34904,"162",3.33885862044976,9.59376473322916,0.895765632386588,0.00529137657757489
"127",34904,"184",2.91977811106116,4.13183157578863,0.757976582138604,0.00538704448535269
"128",34904,"185",3.88676157956827,23.1927533036402,0.956883083827609,0.00775800714484686
"129",34904,"186",2.97581325061773,5.72771972527539,0.825410451634499,0.00813063729676976
"130",34904,"208",3.78685753717053,15.3249431954436,0.934746903316593,0.00423112573985534
"131",34904,"214",3.09985070909402,8.79714702739944,0.88632678334403,0.00455190999866964
"132",34904,"265",2.93279823540276,5.40593219760628,0.815018027706157,0.00465523529429009
"133",34904,"278",2.94221436274044,4.83375480175875,0.793121488157374,0.00536900431157014
"134",34904,"302",3.99110397551431,14.7269340903969,0.932097204084584,0.00333983596277348
"135",34904,"303",4.26170846989018,23.8605720210998,0.958089856390882,0.00318037945514193
"136",34904,"400",3.00004721108292,4.86098763422906,0.794280488812929,0.00512828583091098
"137",34904,"409",3.69801396681935,15.696538024005,0.936291684289193,0.00502447549839586
"138",34904,"413",4.02245844753723,18.4698644733841,0.945857751071155,0.0048935017609942
